ID,Name,Age,Potential,Value,Height,Weight,SprintSpeed,Stamina,Strength,Balance,Agility
205965,S. Ristovski,26,77,7500000,180.34,72.12,86,80,72,75,73
205966,A. Younes,24,76,8000000,167.64,71.21,75,79,50,92,84
205970,J. Wallace,24,74,3000000,177.8,69.85,78,78,61,73,74
205972,R. Bentancourt,25,68,500000,185.42,73.94,75,66,72,63,62
205975,J. Bartkowski,26,65,425000,182.88,73.94,76,75,63,71,65
205976,Leo Baptistao,25,79,12500000,180.34,72.12,78,74,71,68,77
205985,I. Kiese Thelin,26,74,3800000,187.96,82.1,62,77,85,45,61
205988,L. Shaw,22,85,16500000,180.34,74.84,85,77,75,74,74
205989,C. Chambers,23,80,6500000,182.88,73.03,66,65,75,66,60
205990,H. Reed,23,78,2800000,175.26,72.12,59,74,61,85,73
205995,J. Willems,24,79,8000000,177.8,82.1,76,75,75,83,73
205998,A. Biyogo Poko,25,76,3900000,172.72,72.12,73,87,69,78,72
205999,M. Rutten,25,70,800000,177.8,68.95,67,73,68,65,63
206003,Y. Mvogo,24,80,6500000,190.5,89.81,41,28,74,57,58
206004,J. Ojala,29,67,575000,190.5,84.82,45,62,91,49,49
206005,D. Stracqualursi,30,70,1700000,190.5,86.18,54,53,90,37,51
206006,E. Alioski,26,73,3700000,172.72,63.05,79,82,58,76,78
206018,I. Vetokele,26,69,925000,172.72,73.94,87,65,66,72,88
206022,E. Johansson,29,73,3100000,193.04,88.9,62,74,83,46,54
206031,Jefte,24,66,400000,185.42,82.1,53,62,73,50,60
206032,Pol,26,67,400000,190.5,79.83,49,42,68,39,40
206035,Eddy Silvestre,25,71,825000,190.5,79.83,69,75,87,60,79
206038,Jairo Morillas,24,72,1000000,185.42,78.02,70,62,63,59,64
206040,B. Verboom,26,67,525000,177.8,73.94,74,58,70,74,71
206042,J. Dezi,26,74,3700000,177.8,68.95,75,93,53,73,69
206053,D. Marsura,24,71,1000000,187.96,78.02,87,68,74,71,84
206054,S. GÅndÅz,24,68,800000,170.18,73.94,77,76,65,82,81
206058,M. De Sciglio,25,81,10500000,182.88,78.02,79,87,68,77,79
206070,Maicon,25,66,650000,182.88,71.21,95,84,64,70,71
206072,B. Miele,23,66,280000,175.26,73.03,60,61,44,68,64
206074,M. Fornasier,24,70,700000,185.42,79.83,67,53,75,59,50
206075,S. Johnstone,25,80,6500000,193.04,84.82,36,42,68,27,55
206077,H. Douglas,25,61,110000,190.5,84.82,52,55,67,35,43
206081,R. Hall-Johnson,23,65,180000,172.72,67.13,76,58,52,82,71
206082,K. Callan-McFadden,23,64,180000,182.88,78.02,60,61,65,53,44
206083,J. Murphy,23,77,2500000,172.72,67.13,86,62,50,77,78
206085,J. Murphy,23,80,4600000,177.8,73.94,82,66,59,75,78
206086,H. Toffolo,22,70,600000,182.88,71.21,76,75,64,70,68
206089,C. McGeehan,23,72,550000,180.34,71.21,66,73,70,70,71
206098,Patric,25,75,3200000,182.88,72.12,64,69,66,57,64
206104,S. Dursun,26,70,1300000,190.5,79.83,59,59,79,48,61
206106,C. ahin,23,75,2400000,177.8,69.85,90,70,52,81,91
206107,E. Ataseven,25,70,600000,180.34,69.85,66,74,74,66,51
206109,Y. Chibsah,25,74,2900000,177.8,78.02,67,89,69,83,81
206113,S. Gnabry,22,88,34500000,175.26,74.84,90,68,68,88,87
206114,K. Olsson,23,79,7500000,180.34,68.95,75,78,54,70,88
206115,I. Hayden,23,79,3700000,185.42,78.93,64,70,73,60,57
206124,W. Katsande,32,74,3200000,177.8,78.02,69,81,70,74,63
206129,A. Mel,28,70,1400000,175.26,76.2,71,65,58,68,77
206134,D. Cole,23,73,925000,185.42,73.03,94,69,65,59,78
206141,K. Coulibaly,26,70,1900000,198.12,87.09,55,61,83,34,45
206142,T. Dieng,26,66,450000,187.96,78.93,52,70,83,57,54
206145,B. Uphoff,24,74,1000000,193.04,83.91,40,23,64,34,29
206147,M. Antonsson,27,72,2800000,182.88,79.83,70,83,71,60,67
206152,L. Aued,31,72,2700000,182.88,81.19,54,77,80,56,61
206157,L. Olum,33,65,220000,187.96,83.01,42,65,81,43,58
206159,S. Sabelli,25,71,925000,180.34,73.94,82,86,71,79,72
206160,A. Ciciretti,24,78,7500000,170.18,62.14,79,62,42,80,90
206161,A. Lazaar,26,68,725000,182.88,79.83,64,56,62,67,72
206165,L. Maniero,23,68,300000,187.96,88.9,39,30,58,32,50
206167,S. Prci,24,78,6000000,180.34,73.03,65,75,71,67,74
206170,J. Turnbull,23,70,375000,185.42,72.12,62,74,73,59,65
206171,J£nior Urso,29,75,5000000,177.8,72.12,69,82,74,77,59
206198,D. Heintz,24,79,9000000,187.96,88.9,68,69,83,49,53
206200,D. Clarke,25,61,190000,177.8,81.19,84,77,61,66,79
206202,O. Norburn,25,66,450000,185.42,82.1,75,76,75,68,73
206207,W. Zahibo,24,75,2000000,190.5,77.11,61,72,89,71,51
206208,F. BrÅgmann,27,64,350000,172.72,69.85,67,73,57,81,79
206210,S. Ganz,24,72,1000000,175.26,68.04,74,77,59,75,83
206217,H. Johansen,25,64,325000,182.88,83.91,59,74,79,58,64
206218,P. Nardi,24,78,3900000,187.96,82.1,43,20,54,52,35
206219,Juan Cruz,25,67,625000,180.34,69.85,72,72,69,54,68
206222,Bigas,27,75,5500000,180.34,78.02,72,76,72,67,65
206225,D. Cheryshev,27,77,9500000,177.8,73.94,79,65,67,74,77
206238,Ivan Lopez,24,78,4500000,175.26,68.95,75,66,67,81,72
206249,N. Hasler,27,66,675000,175.26,78.02,72,77,64,72,73
206263,T. Hopper,24,68,700000,185.42,76.2,68,72,76,64,69
206269,L. Jans,25,72,1800000,177.8,76.2,73,76,65,67,73
206281,I. Tarasovs,29,66,500000,190.5,84.82,69,64,85,61,55
206286,V. Davidsen,26,64,375000,177.8,72.12,74,71,59,75,66
206297,S. Bali,28,62,240000,182.88,76.2,70,68,71,59,69
206304,L. Milivojevi,27,81,12500000,185.42,79.83,59,86,82,58,58
206306,J. Ferri,26,74,6000000,172.72,73.94,64,77,70,85,73
206310,L. Azouni,24,71,975000,175.26,73.03,69,80,69,72,74
206313,J. Lopy,26,65,525000,180.34,68.04,68,81,73,54,67
206315,O. Ben-Harush,28,69,825000,185.42,78.93,73,73,73,64,64
206316,T. Ben Haim,28,72,3100000,180.34,74.84,92,65,57,73,83
206317,N. Bitton,26,72,2300000,193.04,83.91,58,72,78,50,50
206327,I. Turner,29,57,100000,182.88,78.93,62,57,54,51,64
206332,G. Morrissey,26,66,525000,182.88,81.19,54,71,70,61,49
206338,D. Morrissey,24,62,170000,177.8,71.21,67,65,57,69,66
206379,H. Halldorsson,34,69,0,193.04,88,48,31,65,59,25
206399,D. Georgievski,30,65,400000,177.8,74.84,72,78,73,68,65
206402,M. Putnock,33,68,450000,195.58,91.17,44,36,61,36,39
206407,Joo Pereira,34,74,1600000,172.72,66.22,73,75,51,82,75
206408,T. Boyd,27,67,825000,187.96,82.1,53,48,83,55,54
206409,T. Marsh,24,63,200000,180.34,79.83,83,58,64,63,75
206411,D. Garmash,28,77,9000000,185.42,74.84,63,80,73,77,67
206412,M. Koval,25,71,800000,187.96,83.91,42,38,71,46,35
206413,T. Stepanenko,28,80,12000000,180.34,76.2,64,82,76,73,60
206414,S. Kryvtsov,27,78,6500000,185.42,83.01,70,77,83,59,42
206424,M. Morozyuk,30,75,4800000,175.26,71.21,75,82,37,85,78
206427,B. Butko,27,76,6000000,182.88,72.12,78,77,63,66,76
206430,J. Pigott,24,67,500000,182.88,59.87,69,65,74,66,75
206431,R. Buess,25,70,975000,182.88,78.02,83,72,74,68,73
206435,A. Giannou,28,69,0,185.42,78.93,69,64,75,56,55
206436,Y. Benzia,23,81,9000000,177.8,76.2,68,72,58,72,77
206440,M. Baudry,28,69,825000,187.96,82.1,60,71,79,51,38
206463,J. Dudziak,22,75,2000000,175.26,69.85,78,77,51,82,84
206467,A. Plea,25,83,22000000,180.34,78.93,77,82,77,78,79
206469,T. Fountas,22,70,725000,170.18,64.86,76,59,34,87,84
206477,N. Corbet,23,58,50000,185.42,78.02,51,17,55,55,48
206485,R. Camacho,27,68,750000,185.42,78.93,54,66,75,53,46
206489,E. Fryers,25,70,800000,182.88,79.83,74,66,70,64,72
206492,A. Sane,25,69,825000,182.88,73.03,71,64,59,66,63
206493,Y. Abdelhamid,30,72,2300000,190.5,83.01,35,66,82,48,39
206500,J. Maxted,24,64,150000,182.88,71.21,46,37,54,63,34
206506,T. Dingome,27,72,2200000,175.26,68.95,69,82,65,79,76
206511,M. Arnold,24,83,13500000,182.88,73.94,64,77,67,67,71
206516,W. Hughes,23,84,12500000,185.42,73.94,59,74,59,75,71
206517,J. Grealish,22,84,11500000,175.26,68.04,72,72,48,82,84
206518,C. Robinson,23,80,4600000,177.8,74.84,83,64,65,65,83
206520,Kim Won Sik,26,66,450000,185.42,76.2,72,79,77,59,73
206523,S. McCartan,24,68,500000,177.8,73.94,88,76,59,83,79
206524,J. Willis,23,72,650000,180.34,69.85,78,68,75,70,75
206529,F. Boli,24,73,1200000,180.34,77.11,79,69,79,81,70
206530,M. HibrÜten,23,75,850000,182.88,77.11,69,70,76,69,63
206534,P. Bamford,24,76,3200000,185.42,71.21,72,73,66,62,70
206535,P. Digby,23,67,400000,195.58,69.85,73,77,77,63,60
206536,T. Naylor,27,68,625000,187.96,72.12,61,80,78,65,68
206538,K. Stewart,24,71,950000,180.34,73.03,63,65,72,68,68
206544,R. Bezus,27,73,4200000,185.42,82.1,63,73,69,60,73
206545,Manu Trigueros,26,84,30000000,177.8,74.84,65,77,63,72,76
206549,E. Bush,32,70,1000000,185.42,83.01,49,45,73,28,42
206553,S. Falette,26,77,6000000,182.88,91.17,72,66,91,48,44
206554,J. Bolton,23,69,500000,180.34,74.84,80,73,67,66,76
206555,C. Pym,23,69,425000,182.88,69.85,48,28,44,65,49
206558,J. Roberts,24,69,625000,180.34,71.21,79,70,66,63,74
206561,C. Walton,22,80,2200000,195.58,74.84,33,22,38,29,32
206562,L. Thompson,23,73,900000,180.34,74.84,64,79,67,65,74
206563,J. Holt,25,73,1300000,165.1,69.85,73,86,57,92,93
206565,J. Walker,25,74,2300000,175.26,69.85,79,78,62,81,87
206566,M. Crocombe,24,63,0,193.04,88,49,38,58,42,54
206567,A. Campbell,23,62,140000,170.18,73.03,75,51,61,66,80
206571,M. Maddison,24,73,2300000,180.34,71.21,83,68,65,62,74
206575,J. Hooper,24,64,210000,185.42,83.01,84,68,76,65,69
206577,S. Peeters,26,76,4900000,187.96,73.94,66,73,60,60,53
206584,J. Tveita,26,67,450000,182.88,79.83,67,74,70,53,60
206585,Kepa,23,91,28500000,185.42,84.82,33,37,51,39,41
206590,Moi Gomez,24,79,7500000,175.26,64.86,68,76,56,79,78
206591,M. Weiser,24,82,10000000,177.8,71.21,77,79,64,78,85
206594,S. March,23,77,5000000,180.34,77.11,82,68,61,77,78
206598,D. Berntsen,25,67,575000,175.26,64.86,64,64,55,86,78
206601,M. Sampirisi,25,73,1800000,187.96,74.84,68,73,74,67,65
206603,C. Lade,28,67,600000,170.18,68.04,70,80,45,74,76
206604,C. Labrn,27,71,1000000,180.34,81.19,55,59,81,49,53
206605,A. Aosman,23,73,1200000,175.26,74.84,73,67,61,85,77
206606,P. Hofmann,25,73,1200000,195.58,89.81,65,60,91,34,46
206626,M. Ishak,25,76,5000000,185.42,81.19,66,68,84,64,65
206628,A. Calello,31,67,525000,177.8,71.21,48,84,68,64,66
206630,D. Mattocks,27,68,950000,177.8,69.85,92,73,65,73,87
206631,K. Rowe,26,70,1200000,172.72,69.85,66,71,60,77,69
206633,L. Silva,29,67,750000,182.88,78.93,68,68,69,66,65
206635,N. DeLeon,27,65,450000,177.8,77.11,66,70,64,66,70
206649,A. Henrquez,35,71,550000,193.04,93.89,31,32,90,31,32
206650,R. Robayo,34,70,550000,182.88,78.02,55,67,70,52,63
206651,Roberto Torres,29,72,3000000,177.8,72.12,64,82,71,73,66
206652,Sergio Rico,24,83,11500000,193.04,88,46,36,54,43,62
206653,B. Potts,23,70,725000,187.96,81.19,66,80,73,59,62
206654,Pablo Mar,24,76,2100000,190.5,87.09,50,66,85,37,51
206655,E. Vargas,28,76,8000000,175.26,81.19,76,76,65,72,86
206656,M. Campos,29,64,350000,177.8,76.2,80,72,61,63,63
206662,M. Hedges,28,74,4600000,193.04,83.91,54,82,89,51,56
207410,M. Kovai,24,89,35000000,175.26,78.02,74,82,65,85,81
207412,Renan Bressan,29,75,6500000,182.88,74.84,61,65,66,66,64
207421,L. Trossard,23,84,14000000,172.72,67.13,76,73,60,87,93
207427,M. Lampson,28,69,650000,190.5,91.17,43,23,77,43,39
207428,J. Valencia,26,69,925000,187.96,81.19,73,68,84,61,68
207429,D. Samuel,24,71,875000,182.88,68.95,75,68,69,60,63
207430,R. Edwards,24,65,375000,175.26,73.03,79,84,66,79,81
207431,Insua,24,78,6000000,187.96,79.83,54,53,75,63,54
207439,L. Paredes,24,85,0,180.34,74.84,69,79,69,77,77
207440,F. Fragapane,25,73,2200000,167.64,64.86,90,75,48,92,87
207441,L. Vietto,24,80,10000000,172.72,69.85,76,66,57,83,76
207442,Kim Hyo Gi,31,58,110000,177.8,74.84,64,57,57,64,62
207443,P. Charruau,24,69,425000,187.96,86.18,52,17,82,43,37
207444,J. Damm,25,76,8000000,185.42,69.85,95,77,69,66,89
207448,J. Paredes,30,70,0,175.26,72.12,81,76,61,85,90
207454,P. Rodrguez,28,69,1100000,170.18,59.87,77,65,34,82,82
207460,M. Ovenstad,24,70,500000,182.88,69.85,68,73,62,58,71
207465,Felipe,27,72,3200000,170.18,68.04,64,89,67,73,75
207471,F. Vazquez,29,82,21500000,185.42,82.1,62,61,79,39,69
207472,G. Sakai,27,74,4600000,175.26,73.94,74,78,65,76,78
207493,L. Simpson,23,58,50000,182.88,79.83,43,32,69,58,36
207494,J. Lingard,25,83,26500000,175.26,62.14,82,87,53,86,86
207502,R. Kristiansen,30,68,650000,182.88,73.94,83,76,62,71,82
207507,L. James,25,72,1300000,187.96,79.83,71,71,80,63,79
207509,A. Domnguez,27,62,280000,182.88,73.03,63,61,65,60,57
207510,T. Lee,32,64,350000,182.88,73.03,61,61,65,60,69
207513,G. Holohan,26,63,260000,180.34,74.84,71,53,48,78,64
207523,S. Medojevi,27,70,1500000,182.88,78.02,65,68,75,66,66
207528,R. Fitzsimons,24,64,130000,185.42,74.84,27,27,51,44,38
207531,S. Thesker,27,70,1000000,190.5,83.91,45,71,78,45,50
207537,J. Lukaku,23,81,11500000,177.8,86.18,93,76,84,79,78
207542,Lee Seul Chan,24,74,1200000,172.72,64.86,80,73,65,76,75
207546,Shim Dong Woon,28,65,525000,170.18,68.95,82,74,68,89,85
207553,M. Rohden,27,72,3200000,182.88,76.2,71,93,71,73,74
207554,V. Claesson,26,78,0,182.88,78.93,74,88,64,63,76
207555,F. Helander,25,77,7000000,193.04,83.91,52,63,83,54,54
207557,R. Olsen,28,76,5500000,195.58,86.18,40,37,75,33,32
207558,M. Broberg,27,63,375000,185.42,73.94,73,81,62,62,69
207559,S. Tibbling,23,79,5500000,175.26,73.94,72,84,68,82,80
207562,S. Andersson,26,72,2800000,190.5,84.82,76,77,78,55,57
207563,P. Diouf,29,63,375000,180.34,71.21,91,73,73,68,75
207566,William Carvalho,26,86,31500000,187.96,83.01,53,84,90,51,51
207580,J. Blomberg,31,65,475000,177.8,63.96,72,79,62,76,70
207584,M. Boman,29,64,450000,187.96,92.08,62,75,89,47,52
207588,A. Tideman,25,63,290000,187.96,79.83,70,73,74,68,46
207593,J. Uronen,23,77,3500000,177.8,73.94,70,84,67,73,72
207599,M. Keane,25,83,15500000,190.5,82.1,65,68,85,62,59
207603,P. Grant,24,67,250000,187.96,72.12,61,70,67,63,36
207610,R. Meara,27,69,625000,193.04,83.91,45,41,54,23,39
207613,E. Martinez,27,66,650000,170.18,66.22,71,74,56,86,74
207616,A. Webster,23,77,3500000,190.5,74.84,69,67,75,66,61
207618,D. Fallman,28,69,725000,187.96,83.91,55,51,79,54,45
207619,W. Creavalle,27,66,500000,182.88,69.85,71,69,74,70,73
207620,C. Jennings,27,63,375000,182.88,72.12,80,59,66,62,76
207622,M. Bjrnbak,26,71,825000,193.04,89.81,49,66,92,32,40
207624,K. Omeruo,24,79,3700000,185.42,81.19,75,74,82,56,65
207627,H. Pertuz,29,66,500000,182.88,78.02,55,70,82,52,57
207629,J. Villarreal,24,71,875000,172.72,79.83,69,55,53,81,86
207633,J. Haugaard,26,70,500000,198.12,87.09,42,33,69,36,38
207639,C. Reilly,24,67,575000,185.42,78.02,63,87,75,64,64
207640,M. Yattara,24,74,2400000,185.42,78.93,77,60,77,69,70
207641,B. Carrasco,27,72,3300000,172.72,69.85,90,79,62,67,89
207645,M. Barrow,25,73,3700000,175.26,63.05,93,63,49,84,89
207646,P. Sweeney,23,69,575000,177.8,79.83,74,81,73,67,58
207650,E. Krafth,23,78,6000000,180.34,72.12,78,76,68,71,73
207651,Dolly Menga,25,66,475000,180.34,73.03,85,51,73,71,76
207653,M. Bolaos,28,73,4000000,170.18,63.96,78,74,57,83,75
207657,F. Barrientos,26,72,2700000,175.26,69.85,65,74,69,76,74
207659,L. Grozurek,26,66,625000,187.96,83.01,78,82,80,44,72
207660,D. Wydra,24,71,950000,185.42,84.82,68,72,76,63,71
207664,C. Bacca,31,81,16000000,180.34,77.11,75,66,74,77,73
207669,E. Finlay,27,71,2500000,175.26,74.84,90,79,54,69,70
207675,C. Mallace,28,64,375000,182.88,84.82,47,62,82,49,45
207683,S. Dioudis,25,75,2800000,187.96,79.83,45,33,60,59,48
207684,G. Gianniotas,25,73,2200000,175.26,72.12,85,68,58,78,88
207707,Maráal,29,77,6500000,177.8,73.94,77,80,71,73,75
207708,Fabio,28,69,725000,195.58,86.18,47,30,73,42,34
207711,Chuli,27,70,1200000,170.18,58.97,82,45,70,70,80
207712,N. Bertrams,25,72,625000,185.42,81.19,47,36,57,57,31
207716,A. Al Hafith,25,72,850000,185.42,77.11,59,77,78,42,64
207722,Cristiano,31,73,3600000,182.88,83.01,88,72,91,45,70
207723,S. van der Lei,25,68,300000,185.42,78.93,47,38,59,40,37
207725,M. van der Hoorn,25,76,4200000,190.5,83.01,42,57,85,37,32
207732,Roger,27,80,14500000,177.8,73.94,79,72,74,78,78
207733,Filipe Augusto,24,79,3700000,182.88,79.83,68,72,69,67,71
207734,Paulinho,23,82,9500000,165.1,58.06,68,70,35,90,87
207739,M. Havenaar,31,69,950000,195.58,92.08,52,69,92,30,40
207741,M. Lieder,28,66,675000,187.96,84.82,66,67,75,67,73
207744,A. Youga,25,71,950000,185.42,83.01,54,74,91,44,41
207745,M. Zeffane,26,70,1000000,175.26,71.21,77,90,62,79,74
207746,S. Yago,25,77,3400000,180.34,77.11,68,76,74,74,65
207754,K. Mayi,25,70,850000,182.88,78.02,85,66,67,72,79
207762,Jota,25,75,3000000,170.18,69.85,71,78,53,75,78
207763,A. Mendoza,24,71,825000,172.72,77.11,71,74,74,73,70
207769,P. Caballero,32,67,600000,190.5,78.93,32,33,77,47,40
207783,R. Gaddis,28,66,500000,175.26,68.04,79,81,58,75,78
207785,T. Matlaba,30,73,2900000,170.18,74.84,82,75,48,86,80
207788,S. Ben Youssef,29,73,2700000,187.96,82.1,65,73,85,45,32
207790,K. Ayhan,23,80,7500000,182.88,83.91,66,68,77,64,67
207791,Y. Poulsen,24,80,13000000,193.04,78.02,79,87,78,55,75
207797,Y. Banana,26,75,0,193.04,88,60,77,90,48,32
207804,A. Bell,24,74,900000,180.34,77.11,79,76,66,71,66
207805,L. Sadiku,26,73,2400000,185.42,69.85,44,71,60,67,69
207806,B. Dickenson,25,68,775000,182.88,81.19,86,72,72,73,80
207807,R. Fraser,24,81,11500000,162.56,59.87,87,72,42,96,94
207815,J. Ruiz,24,74,1400000,175.26,66.22,91,60,49,76,84
207824,T. Vion,24,66,550000,185.42,81.19,68,73,70,64,52
207828,C. Stockton,24,64,270000,185.42,74.84,63,59,70,68,62
207829,L. Coddington,23,63,70000,180.34,74.84,37,30,57,50,48
207833,Leonardo,25,69,425000,187.96,77.11,48,45,61,51,38
207835,Ademilson,24,76,2500000,175.26,73.94,92,76,72,63,90
207836,Hwang Soon Min,27,64,475000,177.8,68.95,79,74,58,79,76
207858,D. Dwyer,27,72,3300000,175.26,78.93,74,82,69,73,76
207860,A. Maund,27,69,850000,185.42,83.91,63,68,73,38,34
207862,M. Ginter,24,82,15500000,187.96,83.01,69,74,81,49,55
207863,Felipe,29,83,20000000,190.5,86.18,67,78,86,57,52
207865,Marquinhos,24,89,35500000,182.88,74.84,76,75,74,68,69
207868,J. Mountney,25,66,475000,182.88,73.03,75,76,76,70,69
207872,J. Botaka,25,72,2200000,182.88,81.19,81,68,69,70,79
207876,A. Gonzalez,25,72,1800000,177.8,74.84,83,83,80,73,76
207877,J. Martnez,25,84,22500000,170.18,68.95,92,72,73,90,91
207887,F. Schnellhardt,24,78,3300000,180.34,74.84,76,80,74,74,77
207892,J. Gyau,25,70,1200000,175.26,74.84,91,78,63,83,86
207894,T. Strobl,28,77,7000000,187.96,77.11,55,73,78,44,48
207895,T. Wendel,29,65,425000,190.5,78.93,41,73,84,57,52
207897,A. Jung,26,68,725000,185.42,87.09,75,79,73,66,63
207898,E. Soriano,29,67,750000,182.88,82.1,76,85,77,79,68
207899,Neto,25,68,350000,187.96,92.99,48,43,70,45,31
207902,P. Tuszyski,28,65,550000,182.88,77.11,68,62,69,60,60
207903,P. Mraz,31,63,240000,187.96,74.84,54,62,71,59,63
207904,M. Mak,26,65,575000,172.72,59.87,86,58,32,82,84
207905,M. Mak,26,66,700000,175.26,63.96,82,49,61,78,93
207916,L. Vigen Christensen,23,74,1200000,180.34,79.83,74,79,67,73,79
207920,E. Durm,26,77,6500000,182.88,72.12,76,79,66,66,72
207924,Lucas Lima,26,76,6500000,177.8,76.2,78,86,62,73,71
207926,A. Linde,24,74,1000000,195.58,92.99,49,25,70,32,30
207928,T. Rogi,25,79,9500000,187.96,88,66,55,77,75,74
207932,Guilherme Lazaroni,25,71,925000,177.8,78.02,73,65,61,63,69
207935,M. Dituro,31,73,2400000,190.5,89.81,48,42,72,32,31
207939,G. Pizarro,28,79,10000000,185.42,73.94,53,89,80,44,62
207942,Stefano Pinho,27,67,750000,182.88,74.84,78,59,60,57,77
207943,Ewerton,25,74,2900000,177.8,68.95,60,72,67,69,64
207948,B. Traore,22,83,14000000,180.34,73.03,90,75,64,71,88
207950,A. Azeez,24,62,170000,182.88,79.83,87,60,59,59,76
207952,S. Ajayi,24,71,950000,193.04,83.01,76,75,80,35,56
207954,B. Behrendt,26,71,1100000,187.96,84.82,65,68,78,60,59
207956,P. Mpanzu,24,71,850000,175.26,71.21,78,75,85,77,66
207960,Aitor Garca,24,76,2400000,175.26,72.12,86,61,56,75,74
207968,B. Gaul,28,63,300000,195.58,91.17,59,58,86,39,56
207984,A. Gonzalez,23,80,7500000,172.72,69.85,81,83,69,75,80
207993,S. Kolainac,25,82,13000000,182.88,84.82,75,79,90,55,49
207995,G. Pender,24,62,130000,177.8,71.21,54,42,70,58,44
207997,Albentosa,29,72,2400000,193.04,88.9,31,65,91,30,33
207998,D. Ward,25,76,3500000,190.5,88,44,22,60,53,38
208001,Paulo Otavio,23,72,650000,175.26,68.04,76,69,44,83,82
208004,J. Veltman,26,77,7500000,182.88,74.84,68,81,74,68,67
208009,W. Jobello,24,67,400000,177.8,68.04,70,60,57,62,64
208014,M. Pearson,24,70,700000,190.5,72.12,65,71,76,61,62
208015,S. Badji,28,72,2500000,180.34,74.84,66,83,78,63,64
208017,I. Santini,29,76,7500000,187.96,88.9,47,81,90,43,47
208018,T. Lam,24,70,825000,187.96,76.2,63,72,71,70,58
208019,D. Bain,24,72,975000,180.34,73.94,74,82,72,61,44
208022,I. Ezekiel,24,74,2400000,177.8,69.85,90,65,62,90,87
208024,M. Wallace,25,72,1100000,187.96,74.84,59,78,82,56,50
208037,M. Harrer,26,62,300000,182.88,76.2,74,61,74,57,76
208045,O. Tannane,24,78,7500000,177.8,79.83,76,66,71,73,77
208047,Kim In Seong,28,68,900000,180.34,73.94,92,35,56,65,81
208052,A. Yiadom,26,72,2300000,180.34,74.84,85,77,65,66,73
208053,D. Pelkas,24,79,10000000,177.8,73.03,78,68,44,84,81
208054,L. Fernandez,27,75,6500000,175.26,73.94,75,82,66,70,78
208056,Jeon Hyeon Chul,27,62,325000,175.26,72.12,77,56,51,77,67
208066,Han Yong Su,28,65,400000,182.88,79.83,35,53,74,59,59
208067,Lee Jin Hyung,30,62,190000,187.96,88,49,33,75,46,63
208084,D. Murphy,23,57,70000,177.8,71.21,55,58,58,60,56
208088,Sergi Samper,23,80,4800000,182.88,73.03,33,65,66,70,58
208093,Gerard Moreno,26,85,32000000,180.34,77.11,80,72,74,69,70
208096,T. Eisfeld,25,73,2200000,177.8,76.2,66,73,60,78,74
208099,I. Runje,27,72,2600000,193.04,83.01,50,68,90,39,51
208102,K. Larsen,25,71,825000,190.5,88,70,68,83,48,44
208104,Matheus,25,82,9500000,187.96,76.2,47,32,71,48,45
208111,S. Sandberg,24,71,725000,185.42,77.11,75,78,71,61,64
208114,Patrick,27,72,2200000,172.72,76.2,77,70,59,73,75
208120,K. Przybyko,25,73,1200000,193.04,86.18,68,55,79,52,64
208122,V. Agardius,28,66,500000,180.34,78.02,75,71,70,73,71
208128,H. Äalhanolu,24,84,19500000,177.8,76.2,69,76,54,77,78
208135,A. Doucoure,25,85,19500000,182.88,76.2,70,93,81,69,60
208137,Lucas Torro,23,81,7000000,190.5,83.01,55,82,81,39,65
208141,Gabriel,24,81,11500000,187.96,82.1,51,73,79,67,65
208144,D. Bessa,25,76,3900000,177.8,74.84,57,61,49,81,83
208146,D. Adorni,25,70,700000,182.88,74.84,67,66,62,63,64
208156,G. Piscitella,25,63,350000,180.34,68.95,79,70,59,72,77
208158,F. Andrada,24,75,1500000,180.34,76.2,78,66,72,77,74
208159,M. Frey,23,78,4300000,187.96,88.9,66,80,93,49,60
208160,D. Jevti,25,72,2200000,182.88,74.84,71,71,68,77,77
208165,B. Djimsiti,25,74,900000,190.5,83.01,33,61,76,49,44
208169,L. GÅlen,24,73,1200000,185.42,77.11,78,78,80,73,70
208188,J. Guthrie,25,68,750000,193.04,82.1,65,82,80,58,45
208194,Kim Kyung Jung,27,62,325000,177.8,71.21,80,65,45,71,71
208196,M. Aceval,35,63,80000,182.88,88,37,65,77,36,31
208224,P. Mantalos,26,77,9000000,175.26,73.03,72,70,55,78,78
208230,A. Samaris,29,76,6000000,187.96,83.91,58,54,86,58,56
208246,P. Keita,26,67,475000,193.04,78.93,65,70,80,38,53
208247,L. Spendlhofer,25,74,1200000,187.96,82.1,73,81,82,50,66
